filename,fl,fr,rl,rr,hood
img_00821.png,1,0,1,0,0
img_00822.png,1,0,1,0,0
img_00823.png,1,0,1,0,0
img_00824.png,1,0,1,0,0
img_00825.png,1,0,1,0,0
img_00826.png,1,0,1,0,0
img_00827.png,1,0,1,0,0
img_00828.png,1,0,1,0,0
img_00829.png,1,0,1,0,0
img_00830.png,1,0,1,0,0
img_00831.png,1,0,1,0,0
img_00832.png,1,0,1,0,0
img_00833.png,1,0,1,0,0
img_00834.png,1,0,1,0,0
img_00835.png,1,0,1,0,0
img_00836.png,1,0,1,0,0
img_00837.png,1,0,1,0,0
img_00838.png,1,0,1,0,0
img_00839.png,1,0,1,0,0
img_00840.png,1,0,1,0,1
img_00841.png,1,0,1,0,1
img_00842.png,1,0,1,0,1
img_00843.png,1,0,1,0,1
img_00844.png,1,0,1,0,1
img_00845.png,1,0,1,0,1
img_00846.png,1,0,1,0,1
img_00847.png,1,0,1,0,1
img_00848.png,1,0,1,0,1
img_00849.png,1,0,1,0,1
img_00850.png,1,0,1,0,1
img_00851.png,1,0,1,0,1
img_00852.png,1,0,1,0,1
img_00853.png,1,0,1,0,1
img_00854.png,1,0,1,0,1
img_00855.png,1,0,1,0,1
img_00856.png,1,0,1,0,1
img_00857.png,1,0,1,0,1
img_00858.png,1,0,1,0,1
img_00859.png,1,0,1,0,1
img_00860.png,1,0,1,0,1
img_00861.png,1,0,1,0,1
img_00862.png,1,0,1,0,1
img_00863.png,1,0,1,0,1
img_00864.png,1,0,1,0,1
img_00865.png,1,0,1,0,1
img_00866.png,1,0,1,0,1
img_00867.png,1,0,1,0,1
img_00868.png,1,0,1,0,1
img_00869.png,1,0,1,0,1
img_00870.png,1,0,1,0,1
img_00871.png,1,0,1,0,1
img_00872.png,1,0,1,0,1
img_00873.png,1,0,1,0,1
img_00874.png,1,0,1,0,1
img_00875.png,1,0,1,0,1
img_00876.png,1,0,1,0,1
img_00877.png,1,0,1,0,1
img_00878.png,1,0,1,0,1
img_00879.png,1,0,1,0,1
img_00880.png,1,0,1,1,0
img_00881.png,1,0,1,1,0
img_00882.png,1,0,1,1,0
img_00883.png,1,0,1,1,0
img_00884.png,1,0,1,1,0
img_00885.png,1,0,1,1,0
img_00886.png,1,0,1,1,0
img_00887.png,1,0,1,1,0
img_00888.png,1,0,1,1,0
img_00889.png,1,0,1,1,0
img_00890.png,1,0,1,1,0
img_00891.png,1,0,1,1,0
img_00892.png,1,0,1,1,0
img_00893.png,1,0,1,1,0
img_00894.png,1,0,1,1,0
img_00895.png,1,0,1,1,0
img_00896.png,1,0,1,1,0
img_00897.png,1,0,1,1,0
img_00898.png,1,0,1,1,0
img_00899.png,1,0,1,1,0
img_00900.png,1,0,1,1,0
img_00901.png,1,0,1,1,0
img_00902.png,1,0,1,1,0
img_00903.png,1,0,1,1,0
img_00904.png,1,0,1,1,0
img_00905.png,1,0,1,1,0
img_00906.png,1,0,1,1,0
img_00907.png,1,0,1,1,0
img_00908.png,1,0,1,1,0
img_00909.png,1,0,1,1,0
img_00910.png,1,0,1,1,0
img_00911.png,1,0,1,1,0
img_00912.png,1,0,1,1,0
img_00913.png,1,0,1,1,0
img_00914.png,1,0,1,1,0
img_00915.png,1,0,1,1,0
img_00916.png,1,0,1,1,0
img_00917.png,1,0,1,1,0
img_00918.png,1,0,1,1,0
img_00919.png,1,0,1,1,0
img_00920.png,1,0,1,1,1
img_00921.png,1,0,1,1,1
img_00922.png,1,0,1,1,1
img_00923.png,1,0,1,1,1
img_00924.png,1,0,1,1,1
img_00925.png,1,0,1,1,1
img_00926.png,1,0,1,1,1
img_00927.png,1,0,1,1,1
img_00928.png,1,0,1,1,1
img_00929.png,1,0,1,1,1
img_00930.png,1,0,1,1,1
img_00931.png,1,0,1,1,1
img_00932.png,1,0,1,1,1
img_00933.png,1,0,1,1,1
img_00934.png,1,0,1,1,1
img_00935.png,1,0,1,1,1
img_00936.png,1,0,1,1,1
img_00937.png,1,0,1,1,1
img_00938.png,1,0,1,1,1
img_00939.png,1,0,1,1,1
img_00940.png,1,0,1,1,1
img_00941.png,1,0,1,1,1
img_00942.png,1,0,1,1,1
img_00943.png,1,0,1,1,1
img_00944.png,1,0,1,1,1
img_00945.png,1,0,1,1,1
img_00946.png,1,0,1,1,1
img_00947.png,1,0,1,1,1
img_00948.png,1,0,1,1,1
img_00949.png,1,0,1,1,1
img_00950.png,1,0,1,1,1
img_00951.png,1,0,1,1,1
img_00952.png,1,0,1,1,1
img_00953.png,1,0,1,1,1
img_00954.png,1,0,1,1,1
img_00955.png,1,0,1,1,1
img_00956.png,1,0,1,1,1
img_00957.png,1,0,1,1,1
img_00958.png,1,0,1,1,1
img_00959.png,1,0,1,1,1
img_00960.png,1,1,0,0,0
img_00961.png,1,1,0,0,0
img_00962.png,1,1,0,0,0
img_00963.png,1,1,0,0,0
img_00964.png,1,1,0,0,0
img_00965.png,1,1,0,0,0
img_00966.png,1,1,0,0,0
img_00967.png,1,1,0,0,0
img_00968.png,1,1,0,0,0
img_00969.png,1,1,0,0,0
img_00970.png,1,1,0,0,0
img_00971.png,1,1,0,0,0
img_00972.png,1,1,0,0,0
img_00973.png,1,1,0,0,0
img_00974.png,1,1,0,0,0
img_00975.png,1,1,0,0,0
img_00976.png,1,1,0,0,0
img_00977.png,1,1,0,0,0
img_00978.png,1,1,0,0,0
img_00979.png,1,1,0,0,0
img_00980.png,1,1,0,0,0
img_00981.png,1,1,0,0,0
img_00982.png,1,1,0,0,0
img_00983.png,1,1,0,0,0
img_00984.png,1,1,0,0,0
img_00985.png,1,1,0,0,0
img_00986.png,1,1,0,0,0
img_00987.png,1,1,0,0,0
img_00988.png,1,1,0,0,0
img_00989.png,1,1,0,0,0
img_00990.png,1,1,0,0,0
img_00991.png,1,1,0,0,0
img_00992.png,1,1,0,0,0
img_00993.png,1,1,0,0,0
img_00994.png,1,1,0,0,0
img_00995.png,1,1,0,0,0
img_00996.png,1,1,0,0,0
img_00997.png,1,1,0,0,0
img_00998.png,1,1,0,0,0
img_00999.png,1,1,0,0,0
img_01000.png,1,1,0,0,1
img_01001.png,1,1,0,0,1
img_01002.png,1,1,0,0,1
img_01003.png,1,1,0,0,1
img_01004.png,1,1,0,0,1
img_01005.png,1,1,0,0,1
img_01006.png,1,1,0,0,1
img_01007.png,1,1,0,0,1
img_01008.png,1,1,0,0,1
img_01009.png,1,1,0,0,1
img_01010.png,1,1,0,0,1
img_01011.png,1,1,0,0,1
img_01012.png,1,1,0,0,1
img_01013.png,1,1,0,0,1
img_01014.png,1,1,0,0,1
img_01015.png,1,1,0,0,1
img_01016.png,1,1,0,0,1
img_01017.png,1,1,0,0,1
img_01018.png,1,1,0,0,1
img_01019.png,1,1,0,0,1
img_01020.png,1,1,0,0,1
img_01021.png,1,1,0,0,1
img_01022.png,1,1,0,0,1
img_01023.png,1,1,0,0,1
img_01024.png,1,1,0,0,1
img_01025.png,1,1,0,0,1
img_01026.png,1,1,0,0,1
img_01027.png,1,1,0,0,1
img_01028.png,1,1,0,0,1
img_01029.png,1,1,0,0,1
img_01030.png,1,1,0,0,1
img_01031.png,1,1,0,0,1
img_01032.png,1,1,0,0,1
img_01033.png,1,1,0,0,1
img_01034.png,1,1,0,0,1
img_01035.png,1,1,0,0,1
img_01036.png,1,1,0,0,1
img_01037.png,1,1,0,0,1
img_01038.png,1,1,0,0,1
img_01039.png,1,1,0,0,1
img_01040.png,1,1,0,1,0
img_01041.png,1,1,0,1,0
img_01042.png,1,1,0,1,0
img_01043.png,1,1,0,1,0
img_01044.png,1,1,0,1,0
img_01045.png,1,1,0,1,0
img_01046.png,1,1,0,1,0
img_01047.png,1,1,0,1,0
img_01048.png,1,1,0,1,0
img_01049.png,1,1,0,1,0
img_01050.png,1,1,0,1,0
img_01051.png,1,1,0,1,0
img_01052.png,1,1,0,1,0
img_01053.png,1,1,0,1,0
img_01054.png,1,1,0,1,0
img_01055.png,1,1,0,1,0
img_01056.png,1,1,0,1,0
img_01057.png,1,1,0,1,0
img_01058.png,1,1,0,1,0
img_01059.png,1,1,0,1,0
img_01060.png,1,1,0,1,0
img_01061.png,1,1,0,1,0
img_01062.png,1,1,0,1,0
img_01063.png,1,1,0,1,0
img_01064.png,1,1,0,1,0
img_01065.png,1,1,0,1,0
img_01066.png,1,1,0,1,0
img_01067.png,1,1,0,1,0
img_01068.png,1,1,0,1,0
img_01069.png,1,1,0,1,0
img_01070.png,1,1,0,1,0
img_01071.png,1,1,0,1,0
img_01072.png,1,1,0,1,0
img_01073.png,1,1,0,1,0
img_01074.png,1,1,0,1,0
img_01075.png,1,1,0,1,0
img_01076.png,1,1,0,1,0
img_01077.png,1,1,0,1,0
img_01078.png,1,1,0,1,0
img_01079.png,1,1,0,1,0
img_01080.png,1,1,0,1,1
img_01081.png,1,1,0,1,1
img_01082.png,1,1,0,1,1
img_01083.png,1,1,0,1,1
img_01084.png,1,1,0,1,1
img_01085.png,1,1,0,1,1
img_01086.png,1,1,0,1,1
img_01087.png,1,1,0,1,1
img_01088.png,1,1,0,1,1
img_01089.png,1,1,0,1,1
img_01090.png,1,1,0,1,1
img_01091.png,1,1,0,1,1
img_01092.png,1,1,0,1,1
img_01093.png,1,1,0,1,1
img_01094.png,1,1,0,1,1
img_01095.png,1,1,0,1,1
img_01096.png,1,1,0,1,1
img_01097.png,1,1,0,1,1
img_01098.png,1,1,0,1,1
img_01099.png,1,1,0,1,1
img_01100.png,1,1,0,1,1
img_01101.png,1,1,0,1,1
img_01102.png,1,1,0,1,1
img_01103.png,1,1,0,1,1
img_01104.png,1,1,0,1,1
img_01105.png,1,1,0,1,1
img_01106.png,1,1,0,1,1
img_01107.png,1,1,0,1,1
img_01108.png,1,1,0,1,1
img_01109.png,1,1,0,1,1
img_01110.png,1,1,0,1,1
img_01111.png,1,1,0,1,1
img_01112.png,1,1,0,1,1
img_01113.png,1,1,0,1,1
img_01114.png,1,1,0,1,1
img_01115.png,1,1,0,1,1
img_01116.png,1,1,0,1,1
img_01117.png,1,1,0,1,1
img_01118.png,1,1,0,1,1
img_01119.png,1,1,0,1,1
img_01120.png,1,1,1,0,0
img_01121.png,1,1,1,0,0
img_01122.png,1,1,1,0,0
img_01123.png,1,1,1,0,0
img_01124.png,1,1,1,0,0
img_01125.png,1,1,1,0,0
img_01126.png,1,1,1,0,0
img_01127.png,1,1,1,0,0
img_01128.png,1,1,1,0,0
img_01129.png,1,1,1,0,0
img_01130.png,1,1,1,0,0
img_01131.png,1,1,1,0,0
img_01132.png,1,1,1,0,0
img_01133.png,1,1,1,0,0
img_01134.png,1,1,1,0,0
img_01135.png,1,1,1,0,0
img_01136.png,1,1,1,0,0
img_01137.png,1,1,1,0,0
img_01138.png,1,1,1,0,0
img_01139.png,1,1,1,0,0
img_01140.png,1,1,1,0,0
img_01141.png,1,1,1,0,0
img_01142.png,1,1,1,0,0
img_01143.png,1,1,1,0,0
img_01144.png,1,1,1,0,0
img_01145.png,1,1,1,0,0
img_01146.png,1,1,1,0,0
img_01147.png,1,1,1,0,0
img_01148.png,1,1,1,0,0
img_01149.png,1,1,1,0,0
img_01150.png,1,1,1,0,0
img_01151.png,1,1,1,0,0
img_01152.png,1,1,1,0,0
img_01153.png,1,1,1,0,0
img_01154.png,1,1,1,0,0
img_01155.png,1,1,1,0,0
img_01156.png,1,1,1,0,0
img_01157.png,1,1,1,0,0
img_01158.png,1,1,1,0,0
img_01159.png,1,1,1,0,0
img_01160.png,1,1,1,0,1
img_01161.png,1,1,1,0,1
img_01162.png,1,1,1,0,1
img_01163.png,1,1,1,0,1
img_01164.png,1,1,1,0,1
img_01165.png,1,1,1,0,1
img_01166.png,1,1,1,0,1
img_01167.png,1,1,1,0,1
img_01168.png,1,1,1,0,1
img_01169.png,1,1,1,0,1
img_01170.png,1,1,1,0,1
img_01171.png,1,1,1,0,1
img_01172.png,1,1,1,0,1
img_01173.png,1,1,1,0,1
img_01174.png,1,1,1,0,1
img_01175.png,1,1,1,0,1
img_01176.png,1,1,1,0,1
img_01177.png,1,1,1,0,1
img_01178.png,1,1,1,0,1
img_01179.png,1,1,1,0,1
img_01180.png,1,1,1,0,1
img_01181.png,1,1,1,0,1
img_01182.png,1,1,1,0,1
img_01183.png,1,1,1,0,1
img_01184.png,1,1,1,0,1
img_01185.png,1,1,1,0,1
img_01186.png,1,1,1,0,1
img_01187.png,1,1,1,0,1
img_01188.png,1,1,1,0,1
img_01189.png,1,1,1,0,1
img_01190.png,1,1,1,0,1
img_01191.png,1,1,1,0,1
img_01192.png,1,1,1,0,1
img_01193.png,1,1,1,0,1
img_01194.png,1,1,1,0,1
img_01195.png,1,1,1,0,1
img_01196.png,1,1,1,0,1
img_01197.png,1,1,1,0,1
img_01198.png,1,1,1,0,1
img_01199.png,1,1,1,0,1
img_01200.png,1,1,1,1,0
img_01201.png,1,1,1,1,0
img_01202.png,1,1,1,1,0
img_01203.png,1,1,1,1,0
img_01204.png,1,1,1,1,0
img_01205.png,1,1,1,1,0
img_01206.png,1,1,1,1,0
img_01207.png,1,1,1,1,0
img_01208.png,1,1,1,1,0
img_01209.png,1,1,1,1,0
img_01210.png,1,1,1,1,0
img_01211.png,1,1,1,1,0
img_01212.png,1,1,1,1,0
img_01213.png,1,1,1,1,0
img_01214.png,1,1,1,1,0
img_01215.png,1,1,1,1,0
img_01216.png,1,1,1,1,0
img_01217.png,1,1,1,1,0
img_01218.png,1,1,1,1,0
img_01219.png,1,1,1,1,0
img_01220.png,1,1,1,1,0
img_01221.png,1,1,1,1,0
img_01222.png,1,1,1,1,0
img_01223.png,1,1,1,1,0
img_01224.png,1,1,1,1,0
img_01225.png,1,1,1,1,0
img_01226.png,1,1,1,1,0
img_01227.png,1,1,1,1,0
img_01228.png,1,1,1,1,0
img_01229.png,1,1,1,1,0
img_01230.png,1,1,1,1,0
img_01231.png,1,1,1,1,0
img_01232.png,1,1,1,1,0
img_01233.png,1,1,1,1,0
img_01234.png,1,1,1,1,0
img_01235.png,1,1,1,1,0
img_01236.png,1,1,1,1,0
img_01237.png,1,1,1,1,0
img_01238.png,1,1,1,1,0
img_01239.png,1,1,1,1,0
img_01240.png,1,1,1,1,1
img_01241.png,1,1,1,1,1
img_01242.png,1,1,1,1,1
img_01243.png,1,1,1,1,1
img_01244.png,1,1,1,1,1
img_01245.png,1,1,1,1,1
img_01246.png,1,1,1,1,1
img_01247.png,1,1,1,1,1
img_01248.png,1,1,1,1,1
img_01249.png,1,1,1,1,1
img_01250.png,1,1,1,1,1
img_01251.png,1,1,1,1,1
img_01252.png,1,1,1,1,1
img_01253.png,1,1,1,1,1
img_01254.png,1,1,1,1,1
img_01255.png,1,1,1,1,1
img_01256.png,1,1,1,1,1
img_01257.png,1,1,1,1,1
img_01258.png,1,1,1,1,1
img_01259.png,1,1,1,1,1
img_01260.png,1,1,1,1,1
img_01261.png,1,1,1,1,1
img_01262.png,1,1,1,1,1
img_01263.png,1,1,1,1,1
img_01264.png,1,1,1,1,1
img_01265.png,1,1,1,1,1
img_01266.png,1,1,1,1,1
img_01267.png,1,1,1,1,1
img_01268.png,1,1,1,1,1
img_01269.png,1,1,1,1,1
img_01270.png,1,1,1,1,1
img_01271.png,1,1,1,1,1
img_01272.png,1,1,1,1,1
img_01273.png,1,1,1,1,1
img_01274.png,1,1,1,1,1
img_01275.png,1,1,1,1,1
img_01276.png,1,1,1,1,1
img_01277.png,1,1,1,1,1
img_01278.png,1,1,1,1,1
img_01279.png,1,1,1,1,1
img_01280.png,0,0,0,0,0
img_01281.png,0,0,0,0,0
img_01282.png,0,0,0,0,0
img_01283.png,0,0,0,0,0
img_01284.png,0,0,0,0,0
img_01285.png,0,0,0,0,1
img_01286.png,0,0,0,0,1
img_01287.png,0,0,0,0,1
img_01288.png,0,0,0,0,1
img_01289.png,0,0,0,0,1
img_01290.png,0,0,0,1,0
img_01291.png,0,0,0,1,0
img_01292.png,0,0,0,1,0
img_01293.png,0,0,0,1,0
img_01294.png,0,0,0,1,0
img_01295.png,0,0,0,1,1
img_01296.png,0,0,0,1,1
img_01297.png,0,0,0,1,1
img_01298.png,0,0,0,1,1
img_01299.png,0,0,0,1,1
img_01300.png,0,0,1,0,0
img_01301.png,0,0,1,0,0
img_01302.png,0,0,1,0,0
img_01303.png,0,0,1,0,0
img_01304.png,0,0,1,0,0
img_01305.png,0,0,1,0,1
img_01306.png,0,0,1,0,1
img_01307.png,0,0,1,0,1
img_01308.png,0,0,1,0,1
img_01309.png,0,0,1,0,1
img_01310.png,0,0,1,1,0
img_01311.png,0,0,1,1,0
img_01312.png,0,0,1,1,0
img_01313.png,0,0,1,1,0
img_01314.png,0,0,1,1,0
img_01315.png,0,0,1,1,1
img_01316.png,0,0,1,1,1
img_01317.png,0,0,1,1,1
img_01318.png,0,0,1,1,1
img_01319.png,0,0,1,1,1
img_01320.png,0,1,0,0,0
img_01321.png,0,1,0,0,0
img_01322.png,0,1,0,0,0
img_01323.png,0,1,0,0,0
img_01324.png,0,1,0,0,0
img_01325.png,0,1,0,0,1
img_01326.png,0,1,0,0,1
img_01327.png,0,1,0,0,1
img_01328.png,0,1,0,0,1
img_01329.png,0,1,0,0,1
img_01330.png,0,1,0,1,0
img_01331.png,0,1,0,1,0
img_01332.png,0,1,0,1,0
img_01333.png,0,1,0,1,0
img_01334.png,0,1,0,1,0
img_01335.png,0,1,0,1,1
img_01336.png,0,1,0,1,1
img_01337.png,0,1,0,1,1
img_01338.png,0,1,0,1,1
img_01339.png,0,1,0,1,1
img_01340.png,0,1,1,0,0
img_01341.png,0,1,1,0,0
img_01342.png,0,1,1,0,0
img_01343.png,0,1,1,0,0
img_01344.png,0,1,1,0,0
img_01345.png,0,1,1,0,1
img_01346.png,0,1,1,0,1
img_01347.png,0,1,1,0,1
img_01348.png,0,1,1,0,1
img_01349.png,0,1,1,0,1
img_01350.png,0,1,1,1,0
img_01351.png,0,1,1,1,0
img_01352.png,0,1,1,1,0
img_01353.png,0,1,1,1,0
img_01354.png,0,1,1,1,0
img_01355.png,0,1,1,1,1
img_01356.png,0,1,1,1,1
img_01357.png,0,1,1,1,1
img_01358.png,0,1,1,1,1
img_01359.png,0,1,1,1,1
img_01360.png,1,0,0,0,0
img_01361.png,1,0,0,0,0
img_01362.png,1,0,0,0,0
img_01363.png,1,0,0,0,0
img_01364.png,1,0,0,0,0
img_01365.png,1,0,0,0,1
img_01366.png,1,0,0,0,1
img_01367.png,1,0,0,0,1
img_01368.png,1,0,0,0,1
img_01369.png,1,0,0,0,1
img_01370.png,1,0,0,1,0
img_01371.png,1,0,0,1,0
img_01372.png,1,0,0,1,0
img_01373.png,1,0,0,1,0
img_01374.png,1,0,0,1,0
img_01375.png,1,0,0,1,1
img_01376.png,1,0,0,1,1
img_01377.png,1,0,0,1,1
img_01378.png,1,0,0,1,1
img_01379.png,1,0,0,1,1
img_01380.png,1,0,1,0,0
img_01381.png,1,0,1,0,0
img_01382.png,1,0,1,0,0
img_01383.png,1,0,1,0,0
img_01384.png,1,0,1,0,0
img_01385.png,1,0,1,0,1
img_01386.png,1,0,1,0,1
img_01387.png,1,0,1,0,1
img_01388.png,1,0,1,0,1
img_01389.png,1,0,1,0,1
img_01390.png,1,0,1,1,0
img_01391.png,1,0,1,1,0
img_01392.png,1,0,1,1,0
img_01393.png,1,0,1,1,0
img_01394.png,1,0,1,1,0
img_01395.png,1,0,1,1,1
img_01396.png,1,0,1,1,1
img_01397.png,1,0,1,1,1
img_01398.png,1,0,1,1,1
img_01399.png,1,0,1,1,1
img_01400.png,1,1,0,0,0
img_01401.png,1,1,0,0,0
img_01402.png,1,1,0,0,0
img_01403.png,1,1,0,0,0
img_01404.png,1,1,0,0,0
img_01405.png,1,1,0,0,1
img_01406.png,1,1,0,0,1
img_01407.png,1,1,0,0,1
img_01408.png,1,1,0,0,1
img_01409.png,1,1,0,0,1
img_01410.png,1,1,0,1,0
img_01411.png,1,1,0,1,0
img_01412.png,1,1,0,1,0
img_01413.png,1,1,0,1,0
img_01414.png,1,1,0,1,0
img_01415.png,1,1,0,1,1
img_01416.png,1,1,0,1,1
img_01417.png,1,1,0,1,1
img_01418.png,1,1,0,1,1
img_01419.png,1,1,0,1,1
img_01420.png,1,1,1,0,0
img_01421.png,1,1,1,0,0
img_01422.png,1,1,1,0,0
img_01423.png,1,1,1,0,0
img_01424.png,1,1,1,0,0
img_01425.png,1,1,1,0,1
img_01426.png,1,1,1,0,1
img_01427.png,1,1,1,0,1
img_01428.png,1,1,1,0,1
img_01429.png,1,1,1,0,1
img_01430.png,1,1,1,1,0
img_01431.png,1,1,1,1,0
img_01432.png,1,1,1,1,0
img_01433.png,1,1,1,1,0
img_01434.png,1,1,1,1,0
img_01435.png,1,1,1,1,1
img_01436.png,1,1,1,1,1
img_01437.png,1,1,1,1,1
img_01438.png,1,1,1,1,1
img_01439.png,1,1,1,1,1
